,Date,Reported_New_Cases,Hospitalizations,ICU,Deaths,Scenario,Active_Cases
3,2021-04-09,94.75971521896304,48.46689753261805,6.212800630414204,469.7940660790105,Expected,1371.0
4,2021-04-10,94.61482491213815,49.12252814802315,6.298359149943406,470.4189902400623,Expected,1364.0
5,2021-04-11,94.53723783578153,49.70044260231616,6.384309410370783,471.05249101396333,Expected,1356.0
6,2021-04-12,94.49850769363866,50.20886307683921,6.469595087566889,471.6945528956478,Expected,1379.0
7,2021-04-13,94.48138921391228,50.65540240411402,6.553370190086777,472.3450656085062,Expected,1373.0
8,2021-04-14,94.47542732090437,51.04701191757021,6.634970165647926,473.00384365561206,Expected,1353.0
9,2021-04-15,94.4742836084497,51.38997235259618,6.713885358288004,473.6706430986535,Expected,1311.0
10,2021-04-16,94.47411575855085,51.689912497702224,6.789737075634506,474.3451758144273,Expected,1293.0
11,2021-04-17,94.47259516153099,51.95184478228325,6.8622563220481,475.0271214937871,Expected,1291.0
12,2021-04-18,94.46831137649951,52.18021028619221,6.931265122596548,475.7161376464639,Expected,1290.0
13,2021-04-19,94.46041108357895,52.37892805144778,6.996660283536479,476.4118678633661,Expected,1323.0
14,2021-04-20,94.44837918572375,52.55144529523619,7.058399391458761,477.1139485701294,Expected,1321.0
0,2021-03-02,48.42857142857143,31.0,6.0,441.0,Historical,732.0
1,2021-03-03,50.57142857142857,26.0,7.0,441.0,Historical,725.0
2,2021-03-04,52.0,28.0,5.0,443.0,Historical,729.0
3,2021-03-05,49.285714285714285,27.0,5.0,444.0,Historical,757.0
4,2021-03-06,48.285714285714285,26.0,5.0,445.0,Historical,742.0
5,2021-03-07,50.57142857142857,25.0,5.0,445.0,Historical,735.0
6,2021-03-08,51.57142857142857,24.0,5.0,445.0,Historical,730.0
7,2021-03-09,55.57142857142857,23.0,5.0,448.0,Historical,728.0
8,2021-03-10,55.57142857142857,27.0,5.0,448.0,Historical,743.0
9,2021-03-11,57.285714285714285,27.0,4.0,449.0,Historical,765.0
10,2021-03-12,54.0,31.0,5.0,450.0,Historical,723.0
11,2021-03-13,53.714285714285715,29.0,5.0,451.0,Historical,714.0
12,2021-03-14,53.857142857142854,27.0,5.0,451.0,Historical,731.0
13,2021-03-15,54.714285714285715,25.0,5.0,451.0,Historical,744.0
14,2021-03-16,57.714285714285715,22.0,4.0,451.0,Historical,793.0
15,2021-03-17,61.714285714285715,21.0,6.0,451.0,Historical,821.0
16,2021-03-18,66.42857142857143,25.0,8.0,452.0,Historical,866.0
17,2021-03-19,69.71428571428571,21.0,8.0,453.0,Historical,866.0
18,2021-03-20,74.0,24.0,7.0,454.0,Historical,894.0
19,2021-03-21,78.71428571428571,27.0,7.0,454.0,Historical,928.0
20,2021-03-22,77.71428571428571,30.0,7.0,454.0,Historical,927.0
21,2021-03-23,76.14285714285714,33.0,7.0,457.0,Historical,937.0
22,2021-03-24,81.0,41.0,7.0,458.0,Historical,999.0
23,2021-03-25,84.42857142857143,39.0,7.0,459.0,Historical,1056.0
24,2021-03-26,88.14285714285714,40.0,7.0,462.0,Historical,1105.0
25,2021-03-27,91.14285714285714,41.0,8.0,462.0,Historical,1156.0
26,2021-03-28,94.57142857142857,42.0,8.0,462.0,Historical,1213.0
27,2021-03-29,98.85714285714286,43.0,9.0,462.0,Historical,1236.0
28,2021-03-30,104.85714285714286,42.0,7.0,463.0,Historical,1267.0
29,2021-03-31,103.71428571428571,39.0,7.0,463.0,Historical,1293.0
30,2021-04-01,105.57142857142857,42.0,9.0,463.0,Historical,1330.0
31,2021-04-02,105.42857142857143,42.0,8.0,467.0,Historical,1355.0
32,2021-04-03,104.57142857142857,42.0,7.0,467.0,Historical,1370.0
33,2021-04-04,103.42857142857143,42.0,6.0,467.0,Historical,1386.0
34,2021-04-05,102.0,43.0,5.0,467.0,Historical,1406.0
35,2021-04-06,96.42857142857143,46.0,6.0,467.0,Historical,1444.0
